page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
1,STUDENT INFORMATION HANDBOOK 2024 Version II,44,6,11.0,"[ 6.80266879e-03 -4.28369194e-02 -1.99818071e-02 -5.77164628e-02
 -1.38523290e-02  1.04766330e-02  7.16531500e-02  2.73924414e-02
  1.08227022e-02 -2.04109140e-02  3.14858593e-02 -1.83872785e-02
  6.06296919e-02  3.67185548e-02  4.14969325e-02 -8.32152367e-02
  2.67248154e-02  4.32882505e-03 -7.51434937e-02  1.12621561e-02
 -6.43764585e-02  1.25526804e-02 -2.23222245e-02 -7.48655712e-03
 -3.28432210e-02 -1.08078942e-02 -1.78516302e-02  4.30458225e-02
 -1.68360937e-02 -5.98160103e-02  4.39776592e-02  1.29193515e-02
  1.46036316e-02 -1.82982590e-02  1.96393580e-06 -5.99949434e-02
 -2.87937354e-02  5.03055267e-02 -6.01699166e-02  4.28560004e-02
  7.00954869e-02  8.83995276e-03 -5.15444810e-03 -3.58114727e-02
  3.51430057e-03 -1.45181390e-02  4.86243442e-02 -4.55018645e-03
 -1.74460392e-02 -2.49012224e-02 -1.27540424e-03 -2.37111226e-02
 -7.61496574e-02 -4.73318398e-02  3.75562347e-03  1.46727050e-02
  1.23143047e-02  1.54584777e-02  9.10238996e-02  1.44931991e-02
 -2.46749446e-02  5.60951931e-03 -6.07902221e-02 -5.87271946e-03
  4.26073447e-02  1.96765903e-02 -1.93129741e-02 -3.11260372e-02
  1.80801209e-02 -1.02503402e-02  1.35084227e-01  2.56282697e-03
  6.21552020e-03  5.11022843e-02 -7.64475809e-03  7.56272674e-02
 -4.30390611e-02 -4.88455668e-02 -3.11837457e-02 -1.26539487e-02
 -7.80663267e-03 -1.13040907e-02 -2.46363431e-02  2.84187365e-02
 -7.91409612e-03  3.28937918e-02  2.13597398e-02 -2.44854875e-02
  1.24688623e-02 -3.68285328e-02  2.64290292e-02  2.45949887e-02
 -1.29936414e-03  5.45421690e-02  3.78790312e-02 -5.41732311e-02
  4.13143821e-02 -2.28996444e-02  4.58910055e-02  4.62284908e-02
  4.30513546e-02  4.28041667e-02  2.66565606e-02  3.89148034e-02
  6.96176384e-03  3.59363738e-03 -2.37295404e-02 -1.84279885e-02
  1.63295139e-02  7.60506466e-02 -1.94145609e-02  2.75145154e-02
  5.09066880e-02 -1.80240087e-02  4.32525873e-02  2.31060032e-02
 -2.31587607e-02 -3.72442193e-02 -9.30604897e-03  2.82833073e-02
  4.22154367e-02  5.94739383e-03 -7.95007944e-02  1.48876943e-02
 -1.98331214e-02  4.29431312e-02 -4.58644377e-03  6.43661944e-03
 -2.91510113e-02  1.98580269e-02  7.09894160e-03 -9.11646150e-03
  8.87802336e-03  7.48485746e-03  2.88701314e-03  1.07251331e-02
  2.01077405e-02 -6.46379602e-04 -3.48249786e-02 -7.72243692e-03
  5.88197298e-02 -4.18020636e-02  6.81590696e-04  3.93365137e-02
 -5.06646652e-03 -2.34897267e-02  5.41096888e-02  8.24610144e-03
 -1.52888440e-03 -1.46953773e-03  5.73641919e-02 -2.29982492e-02
 -2.74155401e-02 -2.17901655e-02  7.10526034e-02  4.02734317e-02
  3.20865251e-02 -9.55197774e-03 -1.25272553e-02 -1.61200296e-03
 -5.67308220e-04 -3.44488025e-02 -8.87818635e-03 -2.93272268e-02
 -1.11774979e-02  7.48582743e-03  8.96368828e-03 -3.12301647e-02
 -1.27719156e-02 -3.32911983e-02 -9.87659320e-02  1.36505673e-02
  6.94341864e-03  3.87617536e-02 -1.09021207e-02  4.84094657e-02
  2.14111842e-02 -1.99784469e-02 -6.78224070e-03  2.13769525e-02
 -2.60139424e-02 -1.04483910e-01  3.73481922e-02  4.99739423e-02
  2.53446735e-02  1.25442734e-02 -1.44301252e-02  4.37467061e-02
 -8.36124551e-03 -3.35410796e-02 -4.32167761e-02  6.68250769e-03
 -5.32341637e-02  3.92916501e-02  1.67803969e-02  1.01687191e-02
  5.08405119e-02  2.17238013e-02  2.78018601e-02 -4.20238674e-02
 -1.83397066e-02  1.98946595e-02  8.22027847e-02  8.56926292e-02
  2.46913452e-02  1.69379695e-03 -1.43218534e-02 -5.05174473e-02
 -3.21578644e-02  6.85768872e-02  2.60885339e-02 -8.67601484e-03
  6.10718988e-02  2.57357443e-03 -4.85229166e-03  3.89409508e-03
  1.71952019e-03 -1.53030986e-02 -1.24049624e-02  7.89159760e-02
  9.93807521e-03  2.24995334e-02 -8.50256458e-02 -5.86528797e-03
 -2.89623849e-02 -2.00602077e-02  2.56631859e-02  1.47457549e-03
  7.11235590e-03  2.54674181e-02  3.67806852e-03 -6.27061957e-03
 -1.01826852e-02 -1.16627396e-03  4.95090187e-02 -3.45786698e-02
  5.69455884e-02  1.21956043e-01  5.35660051e-02 -1.45182274e-02
  2.77284067e-02 -2.76209172e-02 -9.38513502e-03 -2.62742452e-02
  3.48401107e-02 -1.46936802e-02  4.87860031e-02  2.72932258e-02
  4.19664523e-03  1.63614135e-02  8.64561647e-03 -1.89491617e-03
 -2.87458654e-02  1.72548974e-03  4.05900590e-02  1.49141941e-02
 -6.67721182e-02  1.18893068e-02  2.27934169e-03  7.00237509e-03
 -3.63198444e-02 -6.20344095e-02 -3.82662974e-02 -3.68289128e-02
 -1.45064564e-02 -9.38030612e-03  8.39064643e-02  1.87212285e-02
 -2.04899535e-02  2.60691084e-02 -4.41200333e-03  8.34738463e-03
 -5.46758808e-03 -3.45429666e-02  1.71068888e-02 -4.39439761e-03
 -5.18856756e-03 -1.83965880e-02 -6.63095191e-02 -1.47767088e-04
 -1.43893370e-02  2.97717191e-03 -5.88680431e-02 -8.39713309e-03
  1.84213687e-02  1.39364023e-02  2.88848504e-02 -8.45318064e-02
 -1.54729243e-02  7.18515068e-02  4.99337949e-02 -5.15158195e-03
 -4.25188424e-04  2.50243284e-02 -8.19750223e-03 -1.55566810e-02
 -2.51091621e-03  7.47149512e-02 -2.59465561e-03  8.09105113e-02
  3.92573327e-02 -1.84197072e-02 -2.33037658e-02  2.23051682e-02
 -7.99238216e-03  4.35768329e-02 -2.92929960e-03 -3.39682549e-02
  6.16416754e-03 -6.62571341e-02 -3.75735685e-02  1.19254924e-02
  6.05273061e-02 -6.26325533e-02 -3.24143842e-02  9.36682615e-03
 -3.31903622e-02 -1.80613808e-02 -1.87879913e-02  5.48398644e-02
  3.58876139e-02  1.68779362e-02  1.70035716e-02 -3.90280858e-02
  1.77767687e-02 -8.08844641e-02 -3.39162759e-02  1.26916310e-02
  1.65594071e-02 -7.06403628e-02  2.65048956e-03  1.06411017e-02
  1.38165709e-02 -8.80138017e-03  7.04657845e-03  2.50278525e-02
 -5.60753979e-02 -3.14885601e-02 -1.88888668e-03 -4.98289466e-02
 -6.42546639e-02  9.98161826e-03 -1.74076837e-02 -1.95979979e-03
  8.09108838e-02 -4.21542525e-02 -5.99522516e-03 -6.19131066e-02
 -9.22865979e-03  3.72650661e-02  5.38032837e-02  2.51204092e-02
 -3.77506018e-02  1.70710809e-05  3.29547748e-02  1.81946605e-02
 -1.95541326e-02 -9.66772251e-03 -2.18458381e-02  7.10226689e-03
 -3.92858572e-02 -1.52013889e-02  1.39203193e-02  8.12354684e-03
  4.65567000e-02 -6.42756140e-03  6.47683293e-02 -2.94008069e-02
  1.18799740e-02  4.15890012e-03 -3.58580612e-02 -8.06147512e-03
 -5.29510621e-03  1.86829101e-02  1.19688804e-04 -6.59055561e-02
 -1.97342578e-02 -2.58783847e-02 -1.52559988e-02 -3.43311094e-02
  7.74046127e-03 -1.26367230e-02  1.30810723e-01 -5.59428940e-03
  6.03696406e-02 -4.96235415e-02 -1.05567360e-02 -2.13167276e-02
  3.32880989e-02  2.10345327e-03 -2.63816677e-02  1.81602743e-02
 -7.35647678e-02 -3.16524990e-02  3.47435754e-03  4.26253192e-02
 -1.73774082e-02 -3.88072655e-02 -2.97321230e-02  2.61542983e-02
  4.89950553e-02 -8.07411820e-02 -1.03921786e-01 -3.83362733e-02
  1.01816992e-03 -2.66039744e-02  5.41999340e-02  9.94604453e-03
 -5.45876250e-02 -3.16610187e-02 -7.80849904e-03 -2.40522474e-02
 -2.80988328e-02 -8.92939325e-03  4.29874845e-03 -5.44497892e-02
  2.34032026e-03 -3.70726958e-02  4.97943349e-02  9.41078458e-03
  7.60671974e-04  3.68648283e-02 -1.08497748e-02 -2.95594037e-02
  2.23822296e-02 -6.74650073e-02  5.24114147e-02  3.66461240e-02
  1.86545271e-02  2.55572777e-02 -1.29675101e-02  3.36889550e-02
 -5.41817881e-02  6.18849844e-02 -4.89781946e-02  6.70803785e-02
 -3.69251892e-02 -5.01139741e-03 -4.49124910e-02  3.21534835e-02
 -1.98504012e-02  6.49583116e-02  4.72905748e-02  2.04437319e-02
  5.43123074e-02  2.13511195e-02 -1.07960133e-02 -1.12944692e-02
 -3.87806185e-02 -8.97670351e-03  1.76898912e-02 -1.16350513e-03
 -3.93456817e-02  1.33164516e-02  5.59058823e-02 -2.40593962e-02
 -1.58159658e-02 -4.24563652e-03 -1.32076330e-02  5.34676649e-02
  5.56899533e-02  4.65036891e-02 -1.10568916e-02  1.47896586e-03
  4.82687019e-02 -7.02279853e-03 -2.18939339e-03  2.26311032e-02
 -1.94427557e-02 -5.49960583e-02 -3.38184014e-02 -2.45133997e-03
 -3.48627083e-02  4.55675740e-03 -5.23119653e-03 -2.14812122e-02
 -5.11330180e-02  1.93289295e-02 -7.44496360e-02  2.57954020e-02
  3.19635868e-02 -8.93159653e-04 -1.89989936e-02 -3.79984006e-02
  1.62877869e-02  2.97875479e-02  1.39147136e-02 -1.73512530e-02
  3.73128243e-02 -6.55408651e-02  4.91920635e-02 -1.36193344e-02
 -1.65403597e-02  1.30613602e-03  2.74911691e-02  8.11962038e-02
  1.11673102e-02  4.38916311e-02 -2.06453428e-02  4.54954095e-02
  2.92056259e-02 -9.31858458e-03 -2.51343586e-02  3.70842824e-03
 -6.02554940e-02  3.53065915e-02  4.34459094e-03  6.94668889e-02
 -2.00043432e-02  1.18105514e-02  2.32510846e-02 -1.24257840e-02
 -1.60094164e-03 -1.40454166e-03 -1.27732586e-02 -4.27684165e-04
 -5.62062822e-02  3.63672562e-02  8.32421210e-05 -4.12987322e-02
  6.93562068e-03 -3.27574462e-02  2.17669066e-02 -5.12406826e-02
  1.16628675e-04  5.44728711e-02  3.09805889e-02  2.33127251e-02
  1.08695505e-02 -1.89481471e-02  8.69035628e-03 -3.12370826e-02
 -7.71777192e-03  4.13171500e-02  1.61409192e-02  2.25935578e-02
 -4.09148447e-03  4.48722579e-02  4.21592407e-03 -7.59248110e-03
 -6.94391206e-02 -5.07039875e-02  3.31448466e-02  1.12678446e-02
 -5.69824548e-03 -1.90423392e-02 -1.44617064e-02 -5.66816814e-02
  3.64911184e-02 -1.06059844e-02  4.11994662e-03  2.70771682e-02
 -3.29497494e-02 -2.74958331e-02 -5.93762659e-03 -6.91809062e-33
 -3.91993374e-02 -3.79284434e-02 -1.49014890e-02  1.19657209e-03
 -2.14613099e-02 -2.39159390e-02  3.89322801e-03 -4.06069160e-02
 -3.83654572e-02 -2.33285390e-02 -1.58155281e-02  2.43097749e-02
  2.29153391e-02  7.01192766e-02  2.79812589e-02  3.96896079e-02
  1.75967254e-02  4.21207808e-02 -4.61972086e-03 -2.70403475e-02
 -1.29395502e-03  1.12383449e-02  4.39334139e-02  1.65023915e-02
  3.41077670e-02 -4.07061949e-02 -1.95952393e-02 -6.45296946e-02
 -7.43751926e-03  3.15200165e-02 -2.19261255e-02 -3.37814800e-02
  3.37874256e-02  2.59905066e-02  5.74134141e-02  2.20763702e-02
 -4.77541313e-02 -3.55057940e-02 -3.75470787e-04  7.02233380e-03
  4.40974571e-02 -9.00650546e-02  2.31648237e-02 -1.78101584e-02
 -4.96186838e-02 -5.43774404e-02 -5.97240054e-04  6.64078146e-02
 -5.32479840e-04  3.88829708e-02 -5.75413667e-02 -2.10955627e-02
 -1.50559396e-02  5.96151315e-02 -2.12114919e-02  7.76190385e-02
  3.89191769e-02 -5.30415028e-02 -4.47926335e-02  2.30804719e-02
 -5.69732115e-02  8.66646543e-02  4.63721640e-02  8.81022401e-03
 -4.51178551e-02 -1.41821103e-02 -7.61081278e-02  4.56538498e-02
 -6.67274185e-03 -6.70105144e-02  2.26694979e-02  2.72511411e-03
  2.82314979e-03 -3.85022489e-03 -2.76227258e-02 -7.63386637e-02
 -2.26006918e-02  1.77788436e-02  1.43726230e-01  3.04695088e-02
 -6.76942319e-02 -3.47253121e-02 -9.21192486e-03 -3.81380878e-02
  5.20888250e-03 -1.37414318e-04  1.83194375e-03 -1.89900156e-02
  1.21481512e-02 -5.46697080e-02  2.22021863e-02  3.13125812e-02
 -3.08493748e-02  4.68492769e-02 -9.81974229e-03  3.63980345e-02
  4.11365926e-02  1.83247365e-02 -1.35166431e-03  1.60066981e-03
 -7.86833093e-02  6.54164469e-03 -7.33789988e-03  4.51989919e-02
 -6.34442258e-05 -2.00538468e-02 -5.06088398e-02  2.12445986e-02
  2.16308143e-02  1.38709284e-02  3.39248143e-02 -5.41019402e-02
  6.63339021e-03 -3.50240991e-02  6.04821695e-03  3.01637817e-02
  2.07875706e-02 -2.78818253e-02  3.35088521e-02 -1.33793252e-02
  3.82152982e-02 -3.57525125e-02  1.61502825e-03 -1.92481168e-02
 -1.16321468e-03 -2.46215053e-02 -1.84730962e-02 -2.93681063e-02
  1.34641118e-02  5.56638837e-03  2.67594289e-02 -5.04668765e-02
  2.58434198e-07  4.67503183e-02  3.11111528e-02  2.20379494e-02
  1.66746713e-02  1.41756181e-02 -8.95734057e-02 -2.94725993e-03
  6.55383244e-03  5.52241364e-03  3.69814485e-02  2.58106291e-02
 -2.79502198e-02 -2.30817832e-02  2.86768680e-03 -4.88098674e-02
 -5.12933247e-02  1.14897192e-02 -3.78788821e-02 -4.08939496e-02
 -1.40427984e-02  2.27781981e-02 -1.67860407e-02  4.34811935e-02
  1.00185666e-02 -2.45385859e-02  4.60633356e-03 -3.28329988e-02
 -3.75709236e-02  3.33677121e-02  1.27220657e-02  2.36885101e-02
  5.87444333e-03  4.99450639e-02  1.73702221e-02 -1.80153046e-02
 -6.06895462e-02  2.07676552e-02 -1.13305543e-02  3.82257551e-02
  2.54864860e-02 -2.32598428e-02  6.06145598e-02 -8.56007263e-03
 -1.49570946e-02  5.81075326e-02  4.52368818e-02  2.66015884e-02
  2.98325215e-02 -9.10683796e-02 -1.32047590e-02 -1.30412737e-02
 -1.69836283e-02  3.85372224e-03  1.21730296e-02  3.16249230e-03
  6.14245189e-03 -8.85877758e-03  2.00380255e-02  6.30859807e-02
 -1.21623315e-02  2.12294608e-02 -2.54973359e-02 -1.77521296e-02
 -1.20322881e-02  6.11346550e-02 -2.60435287e-02 -4.23630625e-02
  2.73246991e-34 -2.61289496e-02 -6.13786988e-02  3.91672924e-02
 -3.42452829e-03 -4.11402322e-02 -2.74663121e-02 -4.07051407e-02
  1.88398771e-02 -6.59706490e-03 -1.95896551e-02 -3.92855667e-02]"
